Date,Customer,Project,Article ID,Stage Name,Support Type,Level,Issue reported,Resolved notes,Category,Sub-category,What,Who,Why,Agent name,SLA
2022-01-19 9:51:03,bmj,lupus,lupus-2021-000554,Typesetter Check,Proofing,level-2,PDf generation failed. Error: unable to fetch proofing HTML: res error: Error: socket hang upres body: undefined. Please fix,"Proof has been generated (Note: Due to some technical problem, not able to generate proof from current server. check the latest pdf which has been trigger from another server, in future if you made any changes in this article and need to generate PDF , Please let us know, We will trigger the proof from customer server. http://kriya2.kriyadocs.com/resources/bmj/lupus/lupus-2021-000554/proofing/kriya2.kriyadocs.com/lupus-2021-000554.pdf?method=server )",Proofing scripts,Job manager,PDF issues,Product,Product bug,Sathish Kumar (TYPESETTER),2h 19m
2022-01-19 7:23:04,spe,spej,SJ-0921-0074.R1,Typesetter Review,Editor,level-2,"(1) Please change this reference citation ""(API R P 10B-2)"" to ""API RP 10B-2 (2013) ""(2) Please Advice me how to apply the ""horizontal border between the table footnote and the table caption for all the tables.",citation updated. For horizontal bordejr pleasej chejck with proofing,Document elements,Citation,XML issues,Product,Product bug,Sneka (TYPESETTER),3h 13m
2022-01-19 4:08:24,bmj,bmjgh,bmjgh-2021-007902,Typesetter Review,Editor,level-2,Please add the ORCID iD's for the below authorsSara Dada: 0000-0003-3910-1856Rosemary James: 0000-0002-1443-880XHenry Charles Ashworth: 0000-0002-8989-8560Parnian Khorsand: 0000-0002-5347-1629Ciaran Mooney: 0000-0002-5074-9429Mohammad Yasir Essar: 0000-0002-6554-7619Isla Kuhn: 0000-0002-2879-4020Helene Juillard: 0000-0003-1744-1032,updated xml,Document elements,Author,Unable to add additional elements,People,Special Request,Sandeep (TYPESETTER),3h 37m
2022-01-19 6:18:34,elife,elife,65402,Pre-editing,Editor,level-2,"1. [reply-fig-test-2] fig label in author response must be in the format 'Author response image 1.', or 'Chemical Structure 1.', or 'Scheme 1.'. 2. Error fig-title-test-4 [fig-title-test-4] title for Figure 2. begins with a space, which is not allowed. 3. Error fig-title-test-4 [fig-title-test-4] title for Figure 3. begins with a space, which is not allowed. Error fig-title-test-4 [fig-title-test-4] title for Figure 4. begins with a space, which is not allowed. 4. Error fig-title-test-4 [fig-title-test-4] title for Figure 5. begins with a space, which is not allowed.--Please fix this5. please move Appendix 2-figure 1 to Appendix 2 section",Listed issue udpated,Probe Validation,Others,Content loading issues,Product,Product bug,Muthukumar (TYPESETTER),4h 10m
2022-01-19 6:08:37,bjp,bjr,BJR-2021-0299.R1,Typesetter Review,Editor,level-2,"1. Re 43: Please change the end of the title in this reference to therapy"".still issue not fixed",fixed,Document elements,References,Unable to add additional elements,People,People Training,Sandeep (TYPESETTER),3h 3m
2022-01-19 11:06:34,bjp,bjr,BJR-2021-0299.R1,Typesetter Review,Editor,level-2,"1. Re 43: Please change the end of the title in this reference to therapy"".",temporary fix - updated in xml,Document elements,References,Unable to add additional elements,People,Product Missed Requirement,Sandeep (TYPESETTER),1h 6m
2022-01-19 11:49:33,elife,elife,70535,Typesetter Review,Proofing,level-2,Offline article: Please try to adjust Table 3 in double column.,"This is offline article, please share job-id. Refer: https://kriya2.kriyadocs.com/docs/#/frequently-asked-questions/FAQ052",Knowledge issue,Not referred FAQ,Workflow issues,People,People Training,Sathish Kumar (TYPESETTER),0h 38m
2022-01-19 7:29:28,elife,elife,74306,Typesetter Review,Editor,level-2,please fix probe and dtd error [graphic-test-6] Image file for Figure 6—figure supplement 2 (elife-74306-fig6-figsupp2.tif) is the same as the one used for Figure 6—figure supplement 2.--please fix this,Probe fixed,Figure,Figures list,Content loading issues,People,Product New Requirement,Ranjithkumar (TYPESETTER),6h 20m
2022-01-19 10:33:06,bmj,dtb,DTB-2020-000076,Typesetter Review,Proofing,level-2,"Box 1: the line 'For healthcare professionals' should be bold and italics, please fix this urgently",Fixed.,Template,Box text,PDF issues,Product,Product bug,Sathish Kumar (TYPESETTER),3h 10m
2022-01-19 6:47:59,elife,elife,71171,Typesetter Review,Editor,level-2,Please move to next stage publisher review,Workflow updated,Structure content,Others,Workflow issues,Product,Special Request,Muthukumar (TYPESETTER),3h 2m
2022-01-19 10:17:47,elife,elife,68422,Typesetter Review,Proofing,level-2,PDF generation failed. Error: unable to fetch proofing HTML.There is one blank page in the last generated pdf - so check this and ensure it is removed. https://kriya2.kriyadocs.com/resources/elife/elife/68422/proofing/68422.pdf?method=server,"Main proof and FigurePDF has been generated (Note: Due to some technical problem, not able to generate proof from current server. check the latest pdf which has been trigger from another server, in future if you made any changes in this article and need to generate PDF , Please let us know, We will trigger the proof from customer server. Main proof: https://kriya2.kriyadocs.com/resources/elife/elife/68422/proofing/kriya2.kriyadocs.com/68422.pdf?method=server Figure proof: https://kriya2.kriyadocs.com/resources/elife/elife/eLife.68422_figure/proofing/kriya2.kriyadocs.com/eLife.68422_figure.pdf?method=server )",Proofing scripts,Job manager,PDF issues,Product,Product bug,Sathish Kumar (TYPESETTER),3h 24m
2022-01-19 7:39:16,bmj,rapm,rapm-2021-103411,Typesetter Check,Editor,level-2,"Please remove this query ""Please provide an in-text citation for .""",XML Update,Queries,Query card,Other,Product,Product bug,Sandeep (TYPESETTER),1h 54m
2022-01-19 8:16:08,elife,elife,74623,Typesetter Review,Editor,level-2,"Remove the four reference citation open query, refresh and check again is the Queries deleted.",Query removed,Queries,Others,Other,Product,Product bug,Sneka (TYPESETTER),1h 25m
2022-01-19 7:21:24,bmj,annrheumdis,annrheumdis-2021-221989,Pre-editing,Editor,level-2,Please clear probe error,XML updated,Probe Validation,Others,XML issues,People,Process Complication,Sandeep (TYPESETTER),2h 40m
2022-01-19 10:33:40,elife,elife,74985,Typesetter Review,Editor,level-2,Solve DTD errors,Probe validation cleared,Probe Validation,Others,Unable to add additional elements,Product,Product Missed Requirement,Ranjithkumar (TYPESETTER),4h 46m
2022-01-19 9:39:05,elife,elife,73401,Pre-editing,Editor,level-2,1. Please upload figure 4 unable to load in kriyaeLife74301_figure4_ClassC.tif2. please fix DTD error and Probe error3. Plrase fix attribute ID4. please fix box 1 heading as per in MS Screenshot from 2022-01-19 15-07-41.png5. Please fix box 2 heading as per in MS Screenshot from 2022-01-19 15-08-07.png6. nable to generate PDF due to attribute IID issue please fix,Probe cleared,Probe Validation,Others,Content loading issues,Product,Product bug,Muthukumar (TYPESETTER),4h 27m
2022-01-19 7:24:37,spe,speree,SPE-206126-PA,Pre-editing,Editor,level-2,Kindly fix the validation error2.JPG,data-id updated,Probe Validation,Others,Other,Product,Product bug,Sneka (TYPESETTER),2h 7m
2022-01-19 6:40:21,elife,elife,69773,Typesetter Review,Editor,level-2,"Please remove the inline images in figure 1-source data 1 and remove the empty  tagging in this para ""transcription can be initiated from"". And check any error regards this.",LIsted issues fixed,Probe Validation,Others,User not able to structure,Product,Product Missed Requirement,Ranjithkumar (TYPESETTER),7h 3m
2022-01-19 5:37:41,elife,elife,72169,Pre-editing,Editor,level-2,"1) please do fix all the DTD errors.2) While validating, not showing schematron errors, please do fix this.tt.PNG",Listed issues fixed,Probe Validation,Others,House style incorrect,People,Product Missed Requirement,Ranjithkumar (TYPESETTER),7h 58m
2022-01-19 5:45:14,elife,elife,73577,Pre-editing,Editor,level-2,"1. please fix DTD error--""Attribute value ""box1"" of type ID must be unique within the document.""2. please move this para in box 1---The variant call format, or vcf, is a text format for storing information on genetic variants. Each line in the file corresponds to a particular variant dScreenshot from 2022-01-19 11-13-09.png",Listed points fixed,Probe Validation,Others,House style incorrect,Product,Special Request,Ranjithkumar (TYPESETTER),7h 15m
2022-01-19 9:22:18,elife,elife,71521,Pre-editing,Editor,level-2,"While approving, showing validation error as ""Float BLK_SP1 is duplicated"". Please do fix this error.",Validation error cleared,Probe Validation,Others,Content loading issues,Product,Product bug,Muthukumar (TYPESETTER),5h 29m
2022-01-19 6:11:35,bjp,bjo,BJO-2021-0123.R1,Typesetter Review,Editor,level-2,Fix probe,xml updated,Probe Validation,Others,XML issues,People,Product bug,Sandeep (TYPESETTER),4h 4m
2022-01-19 5:33:21,elife,elife,70680,Typesetter Review,Editor,level-2,"Place the reference ""UniProt Consortium. 2019"" in alphabetical order.",Ref updated,Probe Validation,Others,Content loading issues,Product,Product bug,Muthukumar (TYPESETTER),4h 0m
2022-01-19 7:30:59,spe,spej,SPE-209228-PA,Typesetter Check,Editor,level-2,PDF preview missing. please fix.,doi updated,PDF Proof preview,Others,XML issues,Product,Product bug,Sneka (TYPESETTER),2h 11m
2022-01-19 4:03:39,spe,spepo,SPE-205754-PA,Typesetter Check,Editor,level-2,"Change ""Eqs."" to ""Eqs. ""; ""Eqs. 3, 5 and 9"" to ""Eqs. 3, 5, and 9""; ""Eqs. 24, 27 and 28"" to ""Eqs. 24, 27, and 28""; ""Eqs.5; 8"" to ""Eqs. 5 and 8""; ""Eqs.19; 20"" to ""Eqs. 19 and 20""; ""Eqs.25; 26"" to ""Eqs. 25 and 26"".",Listed points fixed.,Figure,Others,Linking between the elements are incorrect,Product,People Training,Ranjithkumar (TYPESETTER),8h 36m
2022-01-19 6:21:20,elife,elife,73651,Pre-editing,Editor,level-2,"Please tag this para unable to tag on kriya because is in list ""Linear, contra-lateral discrimination of each input state separately (‘Lin’) in V1-4 reg""",List updated please tag one para & move content,Structure Content,other,Saving Issue,Product,Product BUG,Muthukumar Balachandran,2h 45m
2022-01-19 13:17:57,bmj,tobaccocontrol,tobaccocontrol-2021-056881,Pre-editing,Editor,level-2,Please clear validation error,Table 2 unwanted empty column removed moved editor page please check.,AHS,Others,Other,Product,Product bug,Pradheep (TYPESETTER),0h 14m
2022-01-19 4:39:07,spe,spej,SPE-209225-PA,Typesetter Review,Proofing,level-2,PDF generation failed. process killed - task exit. Please fix.,Proof has been generated,Proofing scripts,Bug,XML issues,Product,Product bug,Gowri Manohar (TYPESETTER),9h 2m
2022-01-19 13:43:28,elife,elife,72930,Typesetter Review,Proofing,level-2,PDF generation failed. URGENT pls fast-track.,"Main proof and FigurePDF has been generated (Note: Due to some technical problem, not able to generate proof from current server. check the latest pdf which has been trigger from another server, in future if you made any changes in this article and need to generate PDF , Please let us know, We will trigger the proof from customer server. Main proof: https://kriya2.kriyadocs.com/resources/elife/elife/72930/proofing/kriya2.kriyadocs.com/72930.pdf?method=server Figure proof: https://kriya2.kriyadocs.com/resources/elife/elife/eLife.72930_figure/proofing/kriya2.kriyadocs.com/eLife.72930_figure.pdf?method=server )",Proofing scripts,Job manager,PDF issues,Product,Product bug,Sathish Kumar (TYPESETTER),2h 19m
2022-01-19 13:15:24,elife,elife,74153,Typesetter Review,Proofing,level-2,"Please provide the updated offline pdf with the Published date 19 January 2022. If you unable to fix it before 8.00, please change the date as 20 January 2022 in pdf. Thanks! Job ID: 098a6f81-d71d-4925-984d-36bb3080588e",Processed in Offline.,Offline process,New issues,Workflow issues,People,Special Request,Sathish Kumar (TYPESETTER),0h 44m
