Date,Customer,Project,Article ID,Stage Name,Support Type,Level,Issue reported,Resolved notes,Category,Sub-category,What,Who,Why,Agent name,SLA
2022-01-31 10:33:20,elife,elife,76554,Pre-editing,Editor,level-2,"1. Span tag should not allow direct div node. Please contact support--please fix this2. [comp-int-fn-test-4] Competing interests footnote ends with full stop - reports being a paid consultant for the University of Cincinnati. - Please remove the full stop.3. [comp-int-fn-test-4] Competing interests footnote ends with full stop - G.S. reports being a paid consult for Allergan, Alnylam, Arrow, Durcect Corporation, Generon, Glympse Bio, Terra Firma, Quest Diagnostics, Pandion Therapeutics, Surrozen, and Zomagen. G.S. has received grants from Gilead, Genfit, Intercept, Novartis, SignaBlok, and Shire; she also holds intellectual property rights with Up to Date. - Please remove the full stop.4. [comp-int-fn-test-4] Competing interests footnote ends with full stop - is an employee of The Procter & Gamble Co. - Please remove the full stop. 5. [comp-int-fn-test-4] Competing interests footnote ends with full stop - Z.W. report being named as co-inventor on pending and issued patents held by the Cleveland Clinic relating to cardiovascular diagnostics and therapeutics. Z.W. reports being eligible to receive royalty payments for inventions or discoveries related to cardiovascular diagnostics or therapeutics from Zehna Therapeutics, Cleveland Heart Lab, a wholly owned subsidiary of Quest Diagnostics, and Procter & Gamble. - Please remove the full stop. 6. comp-int-fn-test-4] Competing interests footnote ends with full stop - S.L.H. report being named as co-inventor on pending and issued patents held by the Cleveland Clinic relating to cardiovascular diagnostics and therapeutics. S.L.H. reports being a paid consultant for Zehna Therapeutics, having received research funds from Zehna Therapeutics, Procter & Gamble, and Roche Diagnostics. S.L.H. report being eligible to receive royalty payments for inventions or discoveries related to cardiovascular diagnostics or therapeutics from Zehna Therapeutics, Cleveland Heart Lab, a wholly owned subsidiary of Quest Diagnostics, and Procter & Gamble. - Please remove the full stop.",Listed points fixed,Document elements,Others,Linking between the elements are incorrect,Product,Product Missed Requirement,Ranjithkumar (TYPESETTER),5h 42m
2022-01-31 3:41:45,bmj,sextrans,sextrans-2021-055189,Typesetter Review,Editor,level-2,"Client request: please fix the tables placement.1. Please move table 1 after the paragraph ""No significant association (...)"" and before the section ""Reasons for stopping PreEP during the lockdown (n=556)""2. Please move table 2 after the paragraph ""Following adjustment on HIV prevention tools used during...""",table moved,Document elements,Table component,User unable to override the house style,Product,Product bug,Sneka (TYPESETTER),3h 16m
2022-01-31 7:02:08,isass,ijss,IJSSURGERY-D-21-00014,Typesetter Check,Editor,level-2,"1. In Reference list 7 empty colon here. Plese remove 2. Please remove ""Conflict of Interest"" details3. In corresponding author Email id empty semicolon here in pdf proof. Please remove it",All the issues are fixed,Document elements,End foot notes,User unable to override the house style,Product,Product bug,Sneka (TYPESETTER),0h 59m
2022-01-31 7:02:08,isass,ijss,IJSSURGERY-D-21-00014,Typesetter Check,Editor,level-2,"1. In Reference list 7 empty colon here. Plese remove 2. Please remove ""Conflict of Interest"" details3. In corresponding author Email id empty semicolon here in pdf proof. Please remove it",All the issues are fixed,Document elements,References,User unable to override the house style,Product,Product bug,Sneka (TYPESETTER),0h 59m
2022-01-31 8:30:38,bmj,bmjqs,bmjqs-2021-014095,Typesetter Review,Editor,level-2,"Unable to hyperlink ""http://portal.susalud.gob.pe/blog/category/base-de-datos/"" in data avalibility statement. Link validation is getting failed. Please fix it. If it is not valid link,please clear the probe to hyperlink, will raise query to provide valid link",link added,Document elements,Others,Unable to add additional elements,Product,Product bug,Ranjithkumar (TYPESETTER),2h 7m
2022-01-31 7:22:27,bmj,annrheumdis,annrheumdis-2021-221636,Typesetter Check,Editor,level-2,I was unable to edit that Competing interests statement portion. Please add that. see the video Untitled_ Jan 31 2022 12_43 PM.webmCompeting interests statement.docx,no issue. it is saving correctly,Document elements,End foot notes,Other,People,People Training,Sneka (TYPESETTER),1h 19m
2022-01-31 4:16:39,spe,spej,SPE-209589-PA,Typesetter Check,Editor,level-2,"Please change ""Fig A.1"" to ""Fig. A-1"" and ""Fig A.2"" to ""Fig. A-2"" in appendix figure label.",fig label updated,Document elements,Citation,User unable to override the house style,Product,Product bug,Sneka (TYPESETTER),1h 20m
2022-01-31 13:29:00,sage_digital,srmc,srmc-2022-1589,Pre-editing,Editor,level-2,Validation error. Please check and resolve issue,Validation cleared,Document elements,Affiliation,User not able to structure,Product,Product New Requirement,Ranjithkumar (TYPESETTER),2h 17m
2022-01-31 7:36:04,mbs,mgen,MGEN-D-21-00308,Pre-editing,Editor,level-2,Please fix the DTD error.,Direct text removed in references.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),2h 30m
2022-01-31 9:27:54,bjp,bjj,BJJ-2021-1709.R1,Pre-editing,Editor,level-2,BJJ-2021-1709.R1_ Probe error..JPG Getting probe error. Please work on it.,Author name email unwanted double space removed.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),2h 28m
2022-01-31 9:08:01,bmj,injuryprev,injuryprev-2021-044504,Pre-editing,Editor,level-2,PLease fix the dtd error.,Query moved custom metta.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),3h 14m
2022-01-31 8:51:43,mbs,mgen,MGEN-D-21-00273,Pre-editing,Editor,level-2,Please fix the DTD error.,Author names unwanted direct text removed.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),2h 12m
2022-01-31 12:03:48,bmj,gpsych,gpsych-2021-100685,Typesetter Check,Editor,level-2,"Please update ORCID ID for this author Jinghong Chen ""http://orcid.org/0000-0002-7428-9359"" reply Reply",ORCID ID updated please check.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),1h 37m
2022-01-31 12:12:32,bjp,bjo,BJO-2021-0148.R1,Final Deliverables,Editor,level-2,Please solve this probe validation errorsCapture.JPG,Coptyright year changed.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),2h 58m
2022-01-31 3:15:43,elife,elife,72904,Pre-editing,Editor,level-2,Attribute id should not be same.,Attribute id changed.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),4h 36m
2022-01-31 9:57:18,mbs,mic,MIC-D-21-00242,Pre-editing,Editor,level-2,PLease fix the DTD error.,Corresponding author direct text removed.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),0h 31m
2022-01-31 10:03:00,elife,elife,62123,Typesetter Review,Editor,level-2,Please move this article to FD stage,Signing off to next stage.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),2h 54m
2022-01-31 12:14:22,bjp,bjj,BJJ-2021-0353.R3,Pre-editing,Editor,level-2,BJJ-2021-0353.R3. Probe error..JPG Getting probe error. Please work on it.,Author email unwanted double space removed.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),2h 6m
2022-01-31 13:35:57,bjp,bjr,BJR-2021-0279.R1,Typesetter Review,Editor,level-2,Fix probe error,Coptyright year changed.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),1h 32m
2022-01-31 7:13:55,elife,elife,72416,Pre-editing,Editor,level-2,Please fix prober error it show while signoff,No issue found,Probe Validation,Others,Content loading issues,Product,Product bug,Hariharan (TYPESETTER),3h 37m
2022-01-31 6:20:26,bjp,bjj,BJJ-2021-1089.R1,Typesetter Check,Editor,level-2,Attribute data-id should not be same.,data-id updated,Probe Validation,Others,Other,Product,Product bug,Sneka (TYPESETTER),1h 41m
2022-01-31 4:55:02,elife,elife,74648,Typesetter Review,Editor,level-2,Please clear the warning regards more in space Table 1.,Validation cleared,Probe Validation,Others,House style incorrect,People,Product Missed Requirement,Ranjithkumar (TYPESETTER),4h 58m
2022-01-31 5:56:47,elife,elife,73541,Typesetter Check,Editor,level-2,Unable to export xml. Please fix.,Probe,Probe Validation,Others,Content loading issues,Product,Product bug,Muthukumar (TYPESETTER),4h 27m
2022-01-31 6:54:27,bjp,bjj,BJJ-2021-1468.R1,Typesetter Review,Editor,level-2,Probe error,Probe cleared,Probe Validation,Others,Content loading issues,Product,Product bug,Muthukumar (TYPESETTER),2h 27m
2022-01-31 5:31:58,elife,elife,63776,Typesetter Review,Editor,level-2,Please fix the Probe error while gave Export PDF.,"Probe cleared, pdf generated",Probe Validation,Others,XML issues,Product,Product bug,Hariharan (TYPESETTER),3h 27m
2022-01-31 6:10:47,elife,elife,72415,Pre-editing,Editor,level-2,"1) [table-wrap-child-conformance] p is not allowed as a child of table-wrap. /article[1]/body[1]/sec[4]/sec[3]/table-wrap[1]/p[1]2) 'research-article' usually have acknowledgement sections, but there isn't one here. Is this correct? /article[1]/back[1] ""We thank Mahmut Demir for providing measured plume data and advising on the simulations,"". Move this para under Acknowledgements head and tag this as acknowledgements para.3) Eq. (5) - link points to equation, but does not include the string 'Equation', which is unusual. Is it correct? https://elifesciences.gitbook.io/productionhowto/-M1eY9ikxECYR-0OcnGt/article-details/content/allowed-assets/asset-citations#equ-xref-conformity-1 /article[1]/body[1]/sec[2]/sec[2]/p[5]/xref[1]4) Eqs. (9-11) - link points to equation, but does not include the string 'Equation', which is unusual. Is it correct? https://elifesciences.gitbook.io/productionhowto/-M1eY9ikxECYR-0OcnGt/article-details/content/allowed-assets/asset-citations#equ-xref-conformity-1 /article[1]/body[1]/sec[4]/sec[9]/p[2]/xref[1]5) Please do fix all the DTD errors.6) Please do fix order of element error in bib45 and bib54.The order of [element-citation]s in the reference list should be name and date, arranged alphabetically by the first author’s surname, or by the value of the first [collab] element. In the case of two authors, the sequence should be arranged by both authors' surnames, then date. For three or more authors, the sequence should be the first author's surname, then date. Reference 'bib45' appears to be in a different order. https://elifesciences.gitbook.io/productionhowto/-M1eY9ikxECYR-0OcnGt/article-details/content/references#err-elem-cit-high-2-2 /article[1]/back[1]/ref-list[1]/ref[45]7) The order of [element-citation]s in the reference list should be name and date, arranged alphabetically by the first author’s surname, or by the value of the first [collab] element. In the case of two authors, the sequence should be arranged by both authors' surnames, then date. For three or more authors, the sequence should be the first author's surname, then date. Reference 'bib54' appears to be in a different order. https://elifesciences.gitbook.io/productionhowto/-M1eY9ikxECYR-0OcnGt/article-details/content/references#err-elem-cit-high-2-2 /article[1]/back[1]/ref-list[1]/ref[54]",listed points fixed others can be done at your end,Probe Validation,Others,House style incorrect,Product,Product New Requirement,Ranjithkumar (TYPESETTER),4h 17m
2022-01-31 4:05:34,bmj,medhum,medhum-2021-012300,Pre-editing,Editor,level-3,AHS failed. Please check,fixed,AHS not working,Validation issue,Editor Config,Product,Product New Requirement,Sandeep Pai,6h 56m
2022-01-31 10:02:41,elife,elife,71361,Typesetter Review,Editor,level-2,"Please change the text colour to black in this para ""To validate our expectation that EBs should conta......""",Text color updated,Menu bar - other,Styles,Content loading issues,Product,Product bug,Hariharan (TYPESETTER),1h 39m
2022-01-31 5:11:57,isass,ijss,IJSSURGERY-D-20-00240,Typesetter Check,Editor,level-2,1. Reference 1 and 13 empty colon here in pdf. Please remove it2. Corresponding author Phone and Fax seperate semi-colon missing and email also In PDF. Please update,Content updated,Structure content,Others,Content loading issues,Product,Product bug,Muthukumar (TYPESETTER),5h 17m
2022-01-31 10:16:53,spe,speree,SPE-206290-PA,Pre-editing,Editor,level-2,Please generate Pdf Preview.,pdf preview generated,PDF Proof preview,PDF preview side by side,XML issues,Product,Product bug,Hariharan (TYPESETTER),0h 57m
2022-01-31 5:04:15,spe,spej,SPE-209607-PA,Pre-editing,Editor,level-2,Kindly convert the latex file,Latex file loaded,Structure Content,other,Saving Issue,Product,Product BUG,Muthukumar Balachandran,9h 58m
2022-01-31 7:35:38,bjp,bjj,BJJ-2021-1708.R1,Pre-editing,Editor,level-2,1. MS and titlepage options are not available. 2. Both documents are included in the input Zip folder. Please work on it.,No issue please upload zip file at your end.,Structure Content,MS name issue,Structure content,People,People Training,Pradheep K,2h 41m
2022-01-31 6:22:42,ima,ijm,ijm.00241,Pre-editing,Proofing,level-3,"Fix the below points:1. Fix the placement of the tables and figures as per the placement given in the place float option.Screenshot at 2022-01-31 11-47-06.png2. Remove the red arrows, lines from the proof.Screenshot at 2022-01-31 11-48-28.png3. Place the page footnotes at the bottom of the pages. It is displaying above the floats in proof.Screenshot at 2022-01-31 11-49-40.png4. In-line figure is not displaying in the proof. Figure is present below the following heading 'A 2: Length of retirement' in the editor.Screenshot at 2022-01-31 11-51-06.pngScreenshot at 2022-01-31 11-50-01.png",Fixed.,Proofing scripts,Job manager,PDF issues,Product,Product bug,Akash (TYPESETTER),4h 41m
2022-01-31 3:06:34,bmj,bmjgh,bmjgh-2021-007662,Final Deliverables,Proofing,level-2,PDF generation in progress... Please wait. Getting proofing data- PDF generation failed,Proof has been generated,Proofing scripts,Job manager,PDF issues,Product,Product bug,Sathish Kumar (TYPESETTER),4h 58m
2022-01-31 5:25:46,elife,elife,72067,Pre-editing,Proofing,level-2,PDF not Generating. Please fix.,Proof has been generated,Proofing scripts,Job manager,PDF issues,Product,Product bug,Aysha (TYPESETTER),8h 7m
2022-01-31 11:18:06,mbs,mgen,MGEN-D-21-00135,Typesetter Check,Proofing,level-2,Pdf generation failed. Error: Process killed - task exit.,Proof has been generated,Proofing scripts,Job manager,PDF issues,Product,Product bug,Aysha (TYPESETTER),1h 37m
2022-01-31 8:58:50,bjp,bjj,BJJ-2021-0894.R1,Typesetter Review,Proofing,level-2,"@Sathishkumar please leave first page correction, only fix columns alignment only.",Fixed,Editor issue,Base align,PDF issues,Product,Product bug,Gowri Manohar (TYPESETTER),6h 3m
2022-01-31 4:38:22,mbs,ijsem,IJSEM-D-21-00773,Final Deliverables,Proofing,level-2,"We have received a note via channel (Please use latest kriya proof) but in the latest proof volume, year are seems to be missing. Please generate proof with volume and year.","Proof has been generated [Please use latest kriya proof, URL: https://kriya2.kriyadocs.com/resources/mbs/ijsem/caf49fd9-57bc-4bae-b27c-60ece96bcda6/proofing/caf49fd9-57bc-4bae-b27c-60ece96bcda6.pdf?method=server ]",Knowledge issue,New FAQ,Workflow issues,People,People Training,Sathish Kumar (TYPESETTER),1h 42m
2022-01-31 13:15:32,bjp,bjj,BJJ-2021-0904.R1,Typesetter Review,Proofing,level-2,Kindly move figure 3 to page 6 below the table,"Please share job-id for this offline article, please refer: https://kriya2.kriyadocs.com/docs/#/frequently-asked-questions/FAQ052",Knowledge issue,Not referred FAQ,Workflow issues,People,People Training,Sathish Kumar (TYPESETTER),2h 3m
2022-01-31 4:49:17,spe,spepo,spe-209578-pa,Typesetter Check,Proofing,level-2,Please increase the width of table 2 and 3.,"Please use table setter to fix table 2 and table 3, [Refer: https://kriya2.kriyadocs.com/docs/#/frequently-asked-questions/FAQ049] Now article reverted back to production.",Knowledge issue,Tablesetter - training to be given,PDF issues,People,People Training,Gowri Manohar (TYPESETTER),1h 53m
2022-01-31 10:20:34,spe,spej,spe-209584-pa,Pre-editing,Proofing,level-2,Please check the algorithm. Please flush left the algorithm.,"Note: This request should come from a change request, since we informed in this same ticket before. Please create a change request ticket for this article with client approved samples. If git ticket was already raised, please fast-track with Product management team. For now, we are reverting this article back to production.",Knowledge issue,New requirement,XML issues,People,People Training,Sathish Kumar (TYPESETTER),0h 17m
2022-01-31 9:07:08,mbs,acmi,ACMI-D-21-00203,Final Deliverables,Proofing,level-2,"This article ""ACMI-D-21-00203"" has been processed as offline article now its in Final Deliverables please generate a pdf job id ""66488b8e-a027-4d10-8cf4-9b592d4da1c6""",Processed in Offline.,Offline process,New issues,Other,People,Special Request,Sathish Kumar (TYPESETTER),5h 12m
