Date,Customer,Project,Article ID,Stage Name,Support Type,Level,Issue reported,Resolved notes,Category,Sub-category,What,Who,Why,Agent name,SLA
2022-01-13 6:23:59,bjp,bjj,BJJ-2021-1385.R1,Final Deliverables,Editor,level-2,Probe error found,probe fixed,Probe Validation,Others,User unable to override the house style,Product,Product New Requirement,Ranjithkumar (TYPESETTER),1h 14m
2022-01-13 9:24:03,elife,elife,69348,Typesetter Check,Editor,level-2,"Please clear DTD error;The content of element type ""article-meta"" must match ""(article-id*,(article-version|article-version-alternatives)?,article-categories?,title-group?,(contrib-group|aff|aff-alternatives|x)*,author-notes?,(pub-date*|pub-date-not-available?),volume*,volume-id*,volume-series?,issue*,issue-id*,issue-title*,issue-sponsor*,issue-part?,volume-issue-group*,isbn*,supplement?,(((fpage,lpage?)?,page-range?)|elocation-id)?,(email|ext-link|uri|product|supplementary-material)*,history?,pub-history?,permissions?,self-uri*,(related-article|related-object)*,abstract*,trans-abstract*,kwd-group*,funding-group*,support-group*,conference*,counts?,custom-meta-group?)"".",DTD error cleared,Probe Validation,Others,Other,Product,Product bug,Deepika (TYPESETTER),3h 14m
2022-01-13 9:46:23,elife,elife,67846,Typesetter Review,Editor,level-2,"Clear probe;1. [err-elem-cit-high-2-2] The order of s in the reference list should be name and date, arranged alphabetically by the first author’s surname, or by the value of the first element. In the case of two authors, the sequence should be arranged by both authors' surnames, then date. For three or more authors, the sequence should be the first author's surname, then date. Reference 'bib3' appears to be in a different order.2.[pre-ref-xref-test-1] International Brain Laboratory, 2021 - citation does not conform to house style. It should be 'International Brain Laboratory et al., 2021'. Preceding text = '; '.",Probe cleared,Probe Validation,Others,Content loading issues,Product,Product bug,Muthukumar (TYPESETTER),5h 7m
2022-01-13 9:17:22,isass,ijss,IJSSURGERY-D-20-00398,Pre-editing,Editor,level-2,1. Please remove a dot from all the Table labels since it has 2 dots. 2. Please fix the doi format as per the style (doi:),Listed points fixed,Probe Validation,Others,User unable to override the house style,Product,Process Complication,Ranjithkumar (TYPESETTER),1h 45m
2022-01-13 9:44:11,elife,elife,68679,Pre-editing,Editor,level-2,"1. Eqs. (2) - link points to equation, but does not include the string 'Equation', which is unusual. Is it correct? Please fix this error throughout the article.2. equation link content does not match what it directs to (content = Equation 4); label = 3). Is this correct?. If we cite equation 4 it shows equation 3, for all the equation citations.3. Please correct all the equation citations, if we cite the equation, it placed a wrong citations. Please fix for all the citation.4. disp-formula cannot be placed as the first child of a p element with no content before it (ie. [p][disp-formula ...). Either capture it at the end of the previous paragraph or capture it as a child of sec. Please fix this error.",Listed porints fixed,Probe Validation,Others,Unable to add additional elements,Process,Product New Requirement,Ranjithkumar (TYPESETTER),3h 48m
2022-01-13 9:09:08,isass,ijss,IJSSURGERY-D-21-00146,Typesetter Check,Editor,level-2,1. Please remove period in table lable (Not Table 1. only use Table 1) like Table 2 and Table 3 also2. Please remove period in figure lable (Not Figure 1. only use Figure 1) like Figure 2 also3. Copyright statment missing in proof stage. Please fix issue below@International Society for the Advancement of Spine Surgery,Listed issue fixed,Probe Validation,Others,Other,Product,Product bug,Deepika (TYPESETTER),4h 12m
2022-01-13 4:36:14,elife,elife,72466,Typesetter Review,Editor,level-2,Please fix DTD and Prbe error,Probe cleared,Probe Validation,Others,Content loading issues,Product,Product bug,Muthukumar (TYPESETTER),2h 55m
2022-01-13 9:00:08,spe,spej,SJ-0921-0055.R1,Typesetter Check,Editor,level-2,"Equation not linked throughout the paper, kindly link and update the reference correction marked in the pdfSJ-0921-0055.R1_Eq.pdf","Equation citation can be added at your end, please do add and move us to correct the format.",Probe Validation,Others,Unable to add additional elements,Product,Product New Requirement,Ranjithkumar (TYPESETTER),2h 19m
2022-01-13 4:29:30,elife,elife,66946,Typesetter Review,Editor,level-2,Kindly fix the xml errors.Screenshot at 2022-01-13 09-58-58.png,Reverted,Probe Validation,Others,Content loading issues,Product,Product bug,Muthukumar (TYPESETTER),2h 6m
2022-01-13 6:11:15,bjp,bjj,BJJ-2022-0007,Final Deliverables,Editor,level-2,Probe error found,validation cleared,Probe Validation,Others,Linking between the elements are incorrect,People,Process Complication,Ranjithkumar (TYPESETTER),1h 15m
2022-01-13 7:56:21,elife,elife,72579,Pre-editing,Editor,level-2,1) Tag should not have empty value /article/body/sec[4]/table-wrap/table/tbody/tr[35]/td[5]/named-content[2]2) empty element check: named-content should not be empty /ERR/article/body/sec[4]/table-wrap/table/tbody/tr[35]/td[5]/named-content[2]3) please do fix all the DTD errors.,Probe cleared,Probe Validation,Others,Content loading issues,Product,Product bug,Muthukumar (TYPESETTER),2h 10m
2022-01-13 8:22:08,spe,spej,SPE-209595-PA,Pre-editing,Editor,level-2,"1. [Please provide an in-text citation for reference Rowen, 2015.] Delete this AQ in Open queries.2. Kindly change the figure citations [ Marked in attached pdf]spe-209595-pa(cit).pdf",listed points fixed,Document elements,Others,Unable to add additional elements,People,People Training,Ranjithkumar (TYPESETTER),3h 6m
2022-01-13 6:33:12,bjp,bjo,BJO-2021-0157.R1,Typesetter Review,Proofing,level-2,Data extraction: Under this section font issue in pdf,Fixed.,Template,Used spl-style,PDF issues,Product,Product bug,Sathish Kumar (TYPESETTER),6h 49m
2022-01-13 13:30:33,bjp,bjo,BJO-2021-0157.R1,Typesetter Review,Editor,level-2,Fix probe error,copyright year updated. Check reference 19 and Author contrib orchid format is wrong,Document elements,Copyright statement,Meta data loading issues,Product,Product bug,Hariharan (TYPESETTER),1h 27m
2022-01-13 9:17:37,isass,ijss,IJSSURGERY-D-20-00421,Pre-editing,Editor,level-2,1. Please remove a dot from all the Table labels since it has 2 dots. 2. Please fix the doi format as per the style (doi:),listed points fixed,Document elements,Article type,User not able to structure,People,Product New Requirement,Ranjithkumar (TYPESETTER),1h 43m
2022-01-13 3:52:59,mbs,ijsem,IJSEM-D-21-00680,Pre-editing,Editor,level-2,"Reference 32: Please add the author name 'Flavobacteri ST' after 'Holmes B'. I added author name, but after refresh not saved in kriya.",Author reference added,Document elements,References,Content loading issues,Product,Product bug,Hariharan (TYPESETTER),4h 11m
2022-01-13 10:41:56,mbs,ijsem,IJSEM-D-21-00680,Pre-editing,Editor,level-2,Please fix the DTD validation error.,Author name direct text removed.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),2h 5m
2022-01-13 9:15:26,cabi,cabi.55874,cabi.55874.008,Typesetter Check,Editor,level-2,Pls insert doi below copyright lineDOI: 10.1079/9781800621282.epil,Updated,Document elements,Others,User not able to structure,Product,Product New Requirement,Ranjithkumar (TYPESETTER),2h 36m
2022-01-13 6:36:59,bmj,emermed,emermed-2021-211735,Typesetter Check,Editor,level-2,"Please move the table placement near to those corresponding citation (i.e. First occurance citations tables 2 and 3 mentioned in ""analysis"" section but, the placement is seems wrong now. Please fix)",Tables ordered,Document elements,Table component,Unable to add additional elements,Product,Product Missed Requirement,Ranjithkumar (TYPESETTER),3h 31m
2022-01-13 8:59:05,mbs,jmm,JMM-D-21-00101,Final Deliverables,Editor,level-2,Still proof QC error exists unable to sign off. As per proofing team suggestion please sign off this article to archive stage.,Moving back,Document elements,ORCID,House style incorrect,Product,Product Missed Requirement,Ranjithkumar (TYPESETTER),2h 30m
2022-01-13 6:27:28,bmj,bmjdrc,bmjdrc-2021-002564,Typesetter Review,Editor,level-2,Please remove supplementary disclaimer statement.,Supplementary disclaimer statement removed please check.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),1h 45m
2022-01-13 5:25:28,spe,speree,SPE-207912-PA,Typesetter Check,Editor,level-2,PDF preview missing. Please fix.,PDF preview showing in editor page please check.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),1h 25m
2022-01-13 6:36:51,spe,spej,SJ-0621-0029.R2,Typesetter Check,Editor,level-2,"Unable to edit the nomenclature section, please fix also replace = with "","" in nomenclatureimage.png",Nomenclature section replaced coma please check.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),4h 54m
2022-01-13 7:59:16,mbs,mic,MIC-D-21-00252,Pre-editing,Editor,level-2,"1. Please change article type ""Invited Review_Microbe Profile"" to ""Review""2. Please change Subject category ""Microbial Physiology, Biochemistry & Metabolism"" to ""Microbial Physiology, Biochemistry and Metabolism""",Article type and section head changed please check.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),2h 27m
2022-01-13 5:38:29,bmj,bcr,bcr-2021-245513,Validation Check,Editor,level-2,Please fix probe error,Reference 4 unwanted dot removed please check.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),1h 28m
2022-01-13 6:40:45,bjp,bjo,BJO-2021-0120.R1,Typesetter Review,Editor,level-2,Fix probe error,Copyright year changed.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),1h 20m
2022-01-13 7:38:50,isass,ijss,IJSSURGERY-D-19-00075,Pre-editing,Editor,level-2,"Please add this as a Copyright statement ""© International Society for the Advancement of Spine Surgery""",Revereteing to production.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),2h 45m
2022-01-13 6:12:17,bjp,bjo,BJO-2021-0135.R1,Typesetter Review,Editor,level-2,"1. REf 19: Amend ""Riley LH"" to ""Riley LH Jr""2. Fix probe error",Listed issue fixed please check.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),1h 21m
2022-01-13 10:31:01,spe,spej,SJ-0721-0040,Typesetter Check,Editor,level-2,"Please change ""Eqs. Eqs. 38 39"" to ""Eqs. 38 and 39"" Please change ""Eqs. Eqs. 17 21"" to ""Eqs. 17 and 21 "" Please change ""Eqs. Eqs. 44 51"" ""Eqs. 44 and 51"" Please change ""Eqs. Eqs. 42 66"" to ""Eqs. Eqs. 42 and 66""",All Equation citations changed.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),1h 21m
2022-01-13 5:49:27,bmj,tobaccocontrol,tobaccocontrol-2021-056550,Typesetter Check,Editor,level-2,Please add supplemental disclaimer statement in XML.,Supplemental disclaimer statement added please check.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),2h 30m
2022-01-13 3:04:53,bir,bjrcr,bjrcr.20210035,Final Deliverables,Editor,level-3,"Solve this Element fn-group content does not follow the DTD, expecting (label? , title? , (fn | x)+), got","No issues found. Checked in xml, fn group is not empty. Checked probe validation, no errors found. Also the pdf was checked and created without error",XML,Others,Other,Product,Product bug,Hemamalini (TYPESETTER),7h 48m
2022-01-13 4:55:09,spe,spej,SJ-0921-0030.R1,Typesetter Review,Editor,level-2,"The reference ""API RP13B-2. 2014"" should be set as a recommended practice ""API RP13B-2, Recommended Practice for Filed Testing Oil-Based Drilling Fluids, 2014. Washington, D.C., USA: API."" Attached screenshot of style guide for your reference image.png",Please provide a sample for this Recommended Practice for Filed Testing Oil-Based type rference,XML,Others,Other,Product,Product bug,Deepika (TYPESETTER),5h 20m
2022-01-13 10:30:21,spe,spej,SJ-0621-0082.R2,Typesetter Check,Editor,level-2,"1. Please change (i) ""Eq.1"" to ""Eq. 1"" (ii) ""Eq.12"" to ""Eq. 12"" (iii) ""Thomas et al. (2020a,b)"" to ""Thomas et al. (2020a, 2020b)""",Equation citation and reference changed.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),1h 53m
2022-01-13 3:21:54,bmj,annrheumdis,annrheumdis-2021-221558,Final Deliverables,Editor,level-2,copyright year 2022,Copyright year changed.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),1h 28m
2022-01-13 5:06:30,mbs,jmm,JMM-D-21-00519,Pre-editing,Editor,level-2,Please fix the DTD error.,References direct text removed.,XML,Others,Other,Product,Product bug,Pradheep (TYPESETTER),1h 11m
2022-01-13 5:08:19,spe,spej,SPE-209589-PA,Pre-editing,Editor,level-2,"1) Please check attached MS. Highlighted few citations in appendix section. Please rename in kriya as present in highlighted comment.2) Please correct Equation 2, A-4 and A-8. Not able to correct from my side.sj-0921-0034 marked.pdf",Citation updated,XML,Others,Other,Product,Product bug,Deepika (TYPESETTER),4h 23m
2022-01-13 12:11:58,spe,spej,SPE-209589-PA,Pre-editing,Editor,level-2,1) Please check highlighted citations in appendix section in attached MS. Rename in kriya as present in the comment of highlighted citation.2) Please clear validation error. Attribute data ID should not be same.sj-0921-0034 marked.pdf,Attribute id corrected. Citation are already correct,XML,Others,Meta data loading issues,Product,Product bug,Hariharan (TYPESETTER),3h 26m
2022-01-13 14:09:28,bmj,flgastro,flgastro-2021-101833,Pre-editing,Editor,level-2,Please fix the probe error.,Please old collab remove and new collab add name add at your end please check.,XML,Others,Other,People,Product bug,Pradheep (TYPESETTER),2h 3m
2022-01-13 4:48:46,elife,elife,75795,Pre-editing,Editor,level-2,"In References, Please change the ID for 1st two references, this file contains number to author citations. So Please change the ID correctly. Im unbale to fix this.",References head updated now all refernces tagged,Structure Content,other,Saving Issue,Product,People Training,Muthukumar Balachandran,6h 47m
2022-01-13 11:17:31,elife,elife,73577,Pre-editing,Editor,level-2,"Save failed!! Unknown entity identified, check the error message and correct it in the MS and reprocessload the Ms i attacehed in notes please check",revised MS loaded,Structure Content,other,AHS Script,Product,Product Missed Requirement,Ranjithkumar Murugan,0h 45m
2022-01-13 6:13:01,bmj,bjophthalmol,bjophthalmol-2021-319798,Typesetter Review,Editor,level-2,Please remove unwanted deleted node in table 2. Please confirm that this text box of xml will not appear image.jpg,Unawnated deleted node rremoved,Structure content,Others,Content loading issues,Product,Product bug,Muthukumar (TYPESETTER),3h 13m
2022-01-13 10:19:26,sage,cms,CMS1074945,Typesetter Check,Editor,level-2,"Licence statement not updated in proof. Please refer this article and update ""CMS1008164"" License is: CC BY: NC",CC BY: NC updated,Structure content,Others,Content loading issues,Product,Product bug,Muthukumar (TYPESETTER),4h 46m
2022-01-13 7:27:41,mbs,acmi,ACMI-D-20-00166,Typesetter Check,Editor,level-2,"In reference 5, Tamura et al.1986, please add 'Sakazaki R' after 'Tamura K,' In addition, please remove the comma and space after 'Yoshizaki E'.I changed that correction in kriya. But after refresh not saved in kriya.",Ref updated,Structure content,Others,Content loading issues,Product,Product bug,Muthukumar (TYPESETTER),2h 10m
2022-01-13 6:55:26,spe,speree,RE-0421-0012.R3,Typesetter Check,Editor,level-3,"1. Move “Fleurea, J. M. and Dupeyrat, M. 1988” and “Fowler, T. D. and Vinegar, H. J. 2009” next to “Fisher, S. T. 1981” 2. Move “Fisher, S. T. 1979.” next to “Fisher, S. T. 1978b.”3. Last 4 TQ queries are delinked, please fix.",Query dlink issue fixed,Queries,Queries navigation,Content loading issues,People,Product bug,Vijayakumar (TYPESETTER),6h 33m
2022-01-13 9:52:04,bjp,bjo,BJO-2021-0159.R1,Final Deliverables,Editor,level-2,Probe error found,probe fixed,Figure,Others,User not able to structure,Product,People Training,Ranjithkumar (TYPESETTER),3h 42m
2022-01-13 5:16:47,isass,ijss,IJSSURGERY-D-21-00181,Pre-editing,Editor,level-2,Tagging pattern incorrect. Please resolve issue.,fixed,AHS not working,Tagging pattern incorrect,Editor Functionality,Product,Product BUG,Sneka Rajendran,1h 21m
2022-01-13 8:23:05,spe,spej,SPE-196112-PA,Pre-editing,Editor,level-2,"Pdf preview is not apprearing in the editor, kinldy fix this issue [URGENT]",PDF preview generated,PDF Proof preview,PDF preview side by side,Content loading issues,Product,Product bug,Hariharan (TYPESETTER),1h 55m
2022-01-13 4:05:04,bmj,bjophthalmol,bjophthalmol-2021-320128,Typesetter Review,Editor,level-2,"Please move the collab name ""Chengguo Zuo"" into before ""Jiangang Xu"" As per MS",Group author modified,PDF Proof preview,Generate PDF,User not able to structure,Product,People Training,Ranjithkumar (TYPESETTER),3h 4m
2022-01-13 9:31:00,spe,spej,SPE-209592-PA,Pre-editing,Editor,level-2,1. Rename author affiliations as highlighted comment in attached MS.2. Please check highlighted comments in attached MS and rename them in kriya.3. Please delete the highlighted list as marked in attached MS and add modify order tag in Nomenclature section.sj-1021-0049 marked.pdf,listed points fixed,Other right panel,Others,Linking between the elements are incorrect,Process,Product New Requirement,Ranjithkumar (TYPESETTER),2h 17m
2022-01-13 6:26:21,bmj,bmjinnov,bmjinnov-2021-000739,Typesetter Review,Proofing,level-2,"Please process this article in offline Job id: ""af6a314a-cfa5-47b5-bf06-d3936c25d282""",Processed in Offline.,Offline process,New issues,PDF issues,Product,Product bug,Sathish Kumar (TYPESETTER),1h 36m
2022-01-13 3:10:47,bir,bjr,bjr.20210916,Typesetter Review,Proofing,level-2,c38c3109-3869-4d6c-8392-d0f1957cc01b.pdf - Please make this change in the latest offline pdf.,Processed in Offline.,Offline process,New issues,Workflow issues,Process,Process Complication,Sathish Kumar (TYPESETTER),9h 25m
2022-01-13 6:40:29,elife,elife,74153,Typesetter Review,Proofing,level-2,"Process this offline. Note that proof is not generating for this file. So kindly generate Figure PDF too.Job ID: 2571a430-537e-41b2-be99-24fe114ea065[Client request: Change the initial (PDF version under correspondence) from ""JAMcK"" to ""JAM""] 27a92232-7d43-449b-83b4-b10c08f79edb (copy).jpeg","Processed in Offline and FigurePDF shared, please check: http://kriya2.kriyadocs.com/resources/elife/elife/eLife.74153_figure/proofing/kriya2.kriyadocs.com/eLife.74153_figure.pdf?method=server",Offline process,New issues,Workflow issues,People,Special Request,Sathish Kumar (TYPESETTER),1h 57m
2022-01-13 6:03:24,elife,elife,72375,Typesetter Review,Proofing,level-2,PDF generation failed.,"Main proof and FigurePDF has been generated (Note: Due to some technical problem, not able to generate proof from current server. check the latest pdf which has been trigger from another server, in future if you made any changes in this article and need to generate PDF , Please let us know, We will trigger the proof from customer server. Main proof: https://kriya2.kriyadocs.com/resources/elife/elife/72375/proofing/kriya2.kriyadocs.com/72375.pdf?method=server Figure proof: https://kriya2.kriyadocs.com/resources/elife/elife/eLife.72375_figure/proofing/kriya2.kriyadocs.com/eLife.72375_figure.pdf?method=server )",Proofing scripts,Job manager,PDF issues,Product,Product bug,Sathish Kumar (TYPESETTER),1h 1m
2022-01-13 11:45:51,mbs,ijsem,IJSEM-D-21-00773,Typesetter Review,Proofing,level-2,Pdf not generated this article. Please check.,"Proof has been generated. (Note: Due to some technical problem, not able to generate proof from current server. check the latest pdf which has been trigger from another server, in future if you made any changes in this article and need to generate PDF , Please let us know, We will trigger the proof from customer server. https://kriya2.kriyadocs.com/resources/mbs/ijsem/IJSEM-D-21-00773/proofing/kriya2.kriyadocs.com/IJSEM-D-21-00773.pdf?method=server",Proofing scripts,Job manager,PDF issues,Product,Product bug,Gowri Manohar (TYPESETTER),3h 57m
2022-01-13 10:02:26,bjp,bjo,BJO-2021-0138,Final Deliverables,Proofing,level-2,Please update this correction in offline pdf. BJO-2021-0138_correction.pdf (Error: unable to fetch proofing HTML).,"Proof has been generated. (Note: Due to some technical problem, not able to generate proof from current server. check the latest pdf which has been trigger from another server, in future if you made any changes in this article and need to generate PDF , Please let us know, We will trigger the proof from customer server. https://kriya2.kriyadocs.com/resources/bjp/bjo/BJO-2021-0138/proofing/kriya2.kriyadocs.com/BJO-2021-0138.pdf?method=server )",Proofing scripts,Job manager,Other,Product,Product bug,Aysha (TYPESETTER),5h 11m
2022-01-13 7:15:01,spe,spepo,SPE-209224-PA,Typesetter Check,Proofing,level-3,Script execution failed. Reason: Value is NaN (Not a Number).,Proof has been generated,Proofing scripts,Bug,PDF issues,Product,Product bug,Akash (TYPESETTER),7h 15m
2022-01-13 2:31:50,elife,elife,71858,Typesetter Review,Proofing,level-2,PDF generation failed. Error: unable to fetch proofing HTML: res error: Error: socket hang upres body: undefined.Generate both PDFs,"Main proof and FigurePDF has been generated (Note: Due to some technical problem, not able to generate proof from current server. check the latest pdf which has been trigger from another server, in future if you made any changes in this article and need to generate PDF , Please let us know, We will trigger the proof from customer server. Main proof: https://kriya2.kriyadocs.com/resources/elife/elife/71858/proofing/kriya2.kriyadocs.com/71858.pdf?method=server Figure proof: https://kriya2.kriyadocs.com/resources/elife/elife/eLife.71858_figure/proofing/kriya2.kriyadocs.com/eLife.71858_figure.pdf?method=server )",Proofing scripts,Job manager,PDF issues,Product,Product bug,Sathish Kumar (TYPESETTER),5h 52m
2022-01-13 6:45:22,elife,elife,68832,Typesetter Review,Proofing,level-2,Job iD='ff276e2d-f5e9-4cbb-9804-8a1b295b2684'--Please fix the pdF,"Main proof and FigurePDF has been generated [Note: Previously proof generated only from customer server, now it was generated in production server as well since last figure proof was generated from your end. THIS IS NOT OFFLINE, please make a note of it.]",Knowledge issue,New FAQ,Workflow issues,People,People Training,Sathish Kumar (TYPESETTER),2h 30m
